ID ,Primary_Property_ID ,Property_Name,SV ,Agoda,MMT ,Booking ,Airbnb
1871,1871,Desert Palms,https://www.stayvista.com/villa/desert-palms,https://www.agoda.com/rustic-farms-by-vista-rooms/hotel/adipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202205271446213390&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000397666https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/rustic-farms-by-vista-rooms.html,https://www.airbnb.com/rooms/675108014847583143
1872,1872,Le Bon Horizon,https://www.stayvista.com/villa/le-bon-horizon,http://agoda.com/en-in/en-in/leisurely-abode-by-vista-rooms/hotel/nashik-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201031132191882&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000374584https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/leisurely-abode-by-vista-rooms.html,https://www.airbnb.com/rooms/1218573010134942616
1875,1875,The Blue Horizon,https://www.stayvista.com/villa/the-blue-horizon,https://www.agoda.com/en-gb/stayvista-at-the-blue-horizon/hotel/alibaug-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202202211747292960&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000381824https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-the-blue-horizon.html,https://www.airbnb.com/rooms/620006140031008873
1880,1880,The Green Lagoon,https://www.stayvista.com/villa/the-green-lagoon,https://www.agoda.com/en-gb/stayvista-at-the-green-lagoon/hotel/mankiwali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202510061752117367&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000690353https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-residences-at-baner-balewadi-with-purifier.html,https://www.airbnb.com/rooms/1525958933085632054
1883,1883,Ekant Villa,https://www.stayvista.com/villa/ekant-villa,https://www.agoda.com/en-gb/ekant-villa-by-vista-rooms/hotel/heir-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201281026271548&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000378054https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/ekant-villa-by-vista-rooms.html,https://www.airbnb.com/rooms/663364342979188110
1884,1884,Starry Deck,https://www.stayvista.com/villa/starry-deck,https://www.agoda.com/en-in/en-in/unnamed-property/hotel/chennai-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201130932039416&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000376175https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/starry-deck-by-vista-rooms.html,https://www.airbnb.com/rooms/54024702
1887,1871,3 Rooms @ Desert Palms,https://www.stayvista.com/villa/3-rooms-at-desert-palms,https://www.agoda.com/en-gb/stayvista-at-3-rooms-desert-palms/hotel/adipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202205271446213390&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000397666https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/rustic-farms-by-vista-rooms.html,https://www.airbnb.com/rooms/675108014847583143
1888,1871,2 Rooms @ Desert Palms,https://www.stayvista.com/villa/2-rooms-at-desert-palms,https://www.agoda.com/en-in/stayvista-at-2-rooms-desert-palms/hotel/adipur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202205271446213390&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000397666https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/rustic-farms-by-vista-rooms.html,https://www.airbnb.com/rooms/675108014847583143
1890,1633,4 Rooms @The Mansion,https://www.stayvista.com/villa/4-rooms-atthe-mansion,https://www.agoda.com/en-in/the-mansion-by-vista-rooms/hotel/dharampur-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202103051201246001&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000336634https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-mansion-by-vista-rooms.html,https://www.airbnb.com/rooms/1028102837849332591
1891,1891,Nivriti,https://www.stayvista.com/villa/nivriti,https://www.agoda.com/en-in/nivriti-by-vista-rooms/hotel/kasauli-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201291051504553&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000378225https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/nivriti-by-vista-rooms.html,https://www.airbnb.com/rooms/1304214982312218091
1892,1774,Casa Bella Vista,https://www.stayvista.com/villa/2-rooms-at-casa-bella-vista,https://www.agoda.com/stayvista-at-cottage-2-casa-bella-vista/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202110281503503971&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000364892https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/casa-bella-by-vista-rooms-manali.html,https://www.airbnb.com/rooms/1529615877631871228
1898,1087,Amara Villa,https://www.stayvista.com/villa/bloom-at-amara-villa-8-bhk-villa-in-alibaug-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/amara-villa-6br-villa-with-private-pool/hotel/alibaug-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202404131052595316&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000532397https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/adora-forest.html,https://www.airbnb.com/rooms/1158341289447202106
1903,1903,Tinted Skies,https://www.stayvista.com/villa/tinted-skies-wada-3-bhk-villa-in-mumbai-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-in/en-in/tinted-skies-by-vista-rooms/hotel/vikramgad-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201181216274404&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000376857https://www.makemytrip.com/hotels/hotel-details/?hotelId=,#REF!,https://www.airbnb.com/rooms/54044091
1904,1904,Firefly by the River,https://www.stayvista.com/villa/firefly-by-the-river-5-bhk-villa-in-coorg-with-spacious-rooms,https://www.agoda.com/firefly-by-the-river-coorg/hotel/hassan-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202103031740574161&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000335775https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/firefly-by-the-river.html,https://www.airbnb.com/rooms/538830571284912110
1905,1905,Greystone Estate,https://www.stayvista.com/villa/greystone-estate-7-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/greystone-estate-by-vista-rooms/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202201281402011300&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000378261https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/sunset-glow-by-vista-rooms.html,
1917,1917,Earth Song,https://www.stayvista.com/villa/earth-song-tulapur-6-bhk-villa-with-spacious-rooms,https://www.agoda.com/en-in/en-in/stayvista-at-pineview-albert-estate/hotel/mussoorie-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202202211218297579&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000381737https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-earth-song.html,https://www.airbnb.com/rooms/1508563239026312806
1918,1766,Corfu,https://www.stayvista.com/villa/corfu-3-bhk-villa-in-karjat-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-corfu/hotel/karjat-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202302161140265894&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000445565https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/opal-and-jade-by-vista-rooms.html,https://www.airbnb.com/rooms/1512152604835932040
1919,1766,Crete,https://www.stayvista.com/villa/crete-3-bhk-villa-in-karjat-with-spacious-rooms,https://www.agoda.com/en-in/opal-and-jade-by-vista-rooms-h28306851/hotel/karjat-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202302161140265894&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000445565https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/opal-and-jade-by-vista-rooms.html,https://www.airbnb.com/rooms/1512152604835932040
1924,830,Luxury Room 2 @ The Imperial Estate,https://www.stayvista.com/villa/luxury-room-2-at-the-imperial-estate,https://www.agoda.com/the-kang-s-estate-house-by-vista-rooms/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912261617147263&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000296593https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-kang-39-s-estate-house-by-vista-rooms.html,https://www.airbnb.com/rooms/564736382798528309
1925,830,Luxury Room 3 @ The Imperial Estate,https://www.stayvista.com/villa/luxury-room-3-at-the-imperial-estate,https://www.agoda.com/the-kang-s-estate-house-by-vista-rooms/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912261617147263&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000296593https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-kang-39-s-estate-house-by-vista-rooms.html,https://www.airbnb.com/rooms/564736382798528309
1926,830,Maharaja Suite @ The Imperial Estate,https://www.stayvista.com/villa/maharaja-suite-at-the-imperial-estate,https://www.agoda.com/the-kang-s-estate-house-by-vista-rooms/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912261617147263&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000296593https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-kang-39-s-estate-house-by-vista-rooms.html,https://www.airbnb.com/rooms/564736382798528309
1927,830,Maharani Suite @ The Imperial Estate,https://www.stayvista.com/villa/maharani-suite-at-the-imperial-estate,https://www.agoda.com/the-kang-s-estate-house-by-vista-rooms/hotel/manali-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201912261617147263&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000296593https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/the-kang-39-s-estate-house-by-vista-rooms.html,https://www.airbnb.com/rooms/564736382798528309
1930,1930,The Portugal Renaissance,https://www.stayvista.com/villa/the-portugal-renaissance-porvorim-4-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,https://www.agoda.com/stayvista-at-the-portugal-renaissance/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202203110926191496&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000384565https://www.makemytrip.com/hotels/hotel-details/?hotelId=,,https://www.airbnb.com/rooms/690153500652417224
1931,1931,Villa Lumiere,https://www.stayvista.com/villa/villa-lumiere-4-bhk-villa-in-lonavala-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-villa-lumiere/hotel/lonavala-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202202221446049967&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000381971https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-villa-lumiere.html,https://www.airbnb.com/rooms/1588928067443621858
1942,1942,Bellissimo Panorama,https://www.stayvista.com/villa/bellissimo-panorama-3-bhk-villa-in-nashik-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-bellissimo-panorama/hotel/dahegaon-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202203110949392112&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000384607https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-bellissimo-panorama.html,https://www.airbnb.com/rooms/580754520557355964
1951,1951,Our Beloved Summer,https://www.stayvista.com/villa/our-beloved-summer-6-bhk-villa-in-alibaug-with-private-pool-and-spacious-rooms,https://www.agoda.com/en-gb/stayvista-at-our-beloved-summer/hotel/alibaug-in.html?adults=2&rooms=1&checkIn=2026-06-24&los=2,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202202221602108439&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000381988https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-our-beloved-summer.html,https://www.airbnb.com/rooms/579356334345106387
1965,1965,Arya Treetops and Tea Trails,https://www.stayvista.com/villa/arya-treetops-and-tea-trails,https://www.agoda.com/en-gb/stayvista-treetops-tea-trails/hotel/darjeeling-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202203110950502745&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000384606https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-treetops-amp-tea-trails.html,https://www.airbnb.com/rooms/921029109089655035
1969,1969,Mawi Infinitty - The Beach Villa,https://www.stayvista.com/villa/mawi-infinitty-villa-arambol-3-bhk-villa-in-goa-with-private-pool-and-spacious-rooms,http://agoda.com/en-in/en-in/stayvista-at-mawi-infinitty-villa/hotel/goa-in.html,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202205261147018128&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey1000397432https://www.makemytrip.com/hotels/hotel-details/?hotelId=,https://www.booking.com/hotel/in/stayvista-at-mawi-infinitty-villa-arambol.html,https://www.airbnb.com/rooms/672062761730535121
